text,sentiment,text_length,positive_score,negative_score,entity_count,adj_ratio,verb_ratio,noun_ratio,negation_flag
thanks for follow was just adding you from your twitter page after commenting your blog,2,87,2.0,0.0,0,0.0,0.1333333333333333,0.3333333333333333,0
thank you i appreciate that,2,27,4.0,0.0,0,0.0,0.4,0.0,0
happy mothers day ladies hope you all have a wonderful day,2,58,9.0,0.0,1,0.1818181818181818,0.1818181818181818,0.3636363636363636,0
an aston os my dream car but its wishful thinking,1,49,1.0,0.0,0,0.1,0.0,0.3,0
migraine and leg pain and woe  should go to bed but it is  flights of stairs away happy mothers day,1,99,1.0,0.0,1,0.0454545454545454,0.0454545454545454,0.4090909090909091,0
youre faking it hahahai kid,0,27,0.0,3.0,0,0.0,0.1666666666666666,0.0,0
_devil big brother quiz  what  im too busy rocking out on guitar hero i didnt notice any such thing,1,99,3.0,0.0,0,0.1666666666666666,0.125,0.2083333333333333,1
wants to eat an entire chocolate cheesecake,1,43,0.0,0.0,0,0.1428571428571428,0.2857142857142857,0.2857142857142857,0
have fun  i dont have school for a while wish i could go to germany its like  hour away  xoxo,2,93,10.0,0.0,2,0.0,0.125,0.2083333333333333,1
exactly the same problem i am having with pure classical music i cant njoy it,0,77,0.0,1.0,0,0.1875,0.125,0.125,1
liz just left  aww it was so good to see her,2,44,3.0,0.0,0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0
time for bed  hope your saturday was as lovely as mine was,2,58,5.0,0.0,1,0.0769230769230769,0.0769230769230769,0.1538461538461538,0
just printed my mom an amazon gift card  for happy mothers day talk about last minute,2,85,5.0,0.0,2,0.1176470588235294,0.1176470588235294,0.4117647058823529,0
is cold  mind you i have been sat outside for  mins waiting for a lift i dont care how much of a balearic evening it might be,1,125,2.0,0.0,0,0.1,0.1333333333333333,0.1,1
i want it to rain today like full thunderstorm style but it probably wont,2,73,3.0,0.0,1,0.0666666666666666,0.1333333333333333,0.2,1
how great is that  nice to meet you,2,35,6.0,0.0,0,0.2222222222222222,0.1111111111111111,0.0,0
what about ape and serverside javascript with mootools    via,1,61,0.0,0.0,0,0.0,0.0,0.4,0
lol yourock,2,11,3.0,0.0,0,0.0,0.0,0.0,0
coldso cold,0,11,0.0,0.0,0,0.0,0.0,0.0,0
barack obama  from  from the line  of course the video was not edited,1,69,0.0,0.0,0,0.0,0.125,0.25,1
watching say anything  great s movies and the starting point of my love for john cusack,2,87,6.0,0.0,1,0.0588235294117647,0.0588235294117647,0.2352941176470588,0
lady is clean now im going to calexico in a moment i have so much things to do today and i wanna go and watch the hanna montana movie,1,133,2.0,0.0,1,0.0666666666666666,0.2,0.1666666666666666,0
what a bad day,0,14,0.0,3.0,1,0.25,0.0,0.25,0
were getting old donny i got one starting high school next yr and one going into the th where have the years gone,1,113,0.0,0.0,2,0.0869565217391304,0.2608695652173913,0.1739130434782608,0
boreddisgusting weatherboredsooo bored for my last weekend here,0,63,0.0,2.0,2,0.125,0.25,0.25,0
yeah hun it was a good night  my ankile is even more  now tho,1,61,4.0,0.0,1,0.0625,0.0,0.1875,0
gotta buy the second season of  ghost whisperer now but noo moneyy,0,66,0.0,1.0,2,0.0714285714285714,0.1428571428571428,0.2142857142857142,0
aw yay,2,6,0.0,0.0,0,0.0,0.0,0.5,0
oh thats bad i made that mistake once before but still managed to pass though so maybe it isnt as bad as he thinks,0,114,0.0,8.0,0,0.0769230769230769,0.1923076923076923,0.0384615384615384,1
for cervical cancer i have to get  more,1,39,0.0,1.0,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0
think big the size of your thinking determines the size of your results bob proctors great advice,2,97,4.0,0.0,0,0.1176470588235294,0.1176470588235294,0.3529411764705882,0
awake again at am on a saturday isnt this sleep in day oh well have some work to keep busy if only it was work keeping me awake,1,127,0.0,0.0,2,0.1034482758620689,0.1034482758620689,0.2068965517241379,1
iãââ½m good wanna get out of the office,2,39,3.0,0.0,0,0.125,0.125,0.25,0
i really wanted to go to surfers today,1,38,0.0,0.0,1,0.0,0.25,0.25,0
just sat down to play a quick hand of poker and won k on my first hand with a flush im done for today,2,101,3.0,0.0,2,0.08,0.16,0.2,0
happy mothers dayyyy,2,20,3.0,0.0,0,0.3333333333333333,0.0,0.6666666666666666,0
sat in the pub pretty quiet so far prob leave in a bit work at,0,62,0.0,0.0,0,0.0666666666666666,0.1333333333333333,0.2,0
oh no noisy family who live next door are back from holiday  there goes my peace and quiet,1,90,0.0,0.0,0,0.1578947368421052,0.1052631578947368,0.2105263157894736,0
its finally nice out an hour before we leave,2,44,2.0,0.0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0
im searching followers,1,22,0.0,0.0,0,0.0,0.25,0.25,0
oh manmy fiance just got off work and i start mine in  hourso not fair,0,70,2.0,0.0,0,0.125,0.125,0.1875,1
at work surprisingly happy all things considered ahhhh loveliness,2,65,3.0,0.0,0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0
doing okay how are you doing,1,28,0.0,0.0,0,0.0,0.3333333333333333,0.0,0
do you have a facebook page if not ill email you pictures of my bangs if you dont like them ill blame the kitties,0,113,0.0,8.0,0,0.08,0.12,0.24,1
hey momma cherris site is still active  id love to go too one day,2,65,4.0,0.0,2,0.0625,0.125,0.3125,0
happy mothers day to all the mothers in the world especially the tweeter moms,2,77,3.0,0.0,1,0.0714285714285714,0.0,0.4285714285714285,0
musashis has a great rep or did you go to kitaro,2,48,3.0,0.0,0,0.0909090909090909,0.2727272727272727,0.0909090909090909,0
im sitting here with this girl that urk my nerves damm yo,1,57,0.0,1.0,0,0.0,0.2307692307692307,0.1538461538461538,0
ugh i cant access through my mobile web,0,39,0.0,2.0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1
aww that sucks,0,14,0.0,3.0,0,0.0,0.6666666666666666,0.0,0
looking forward for orange juice and fried eggs and cinnamon rolls tomorrow morning,2,83,0.0,0.0,2,0.1538461538461538,0.0769230769230769,0.3846153846153846,0
im on my way to brookings,1,25,0.0,0.0,0,0.0,0.1428571428571428,0.2857142857142857,0
excited for today but still so much to do,2,41,3.0,0.0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0
special mention for the new mean girl  welcome her  if youre not already follow her night,1,89,2.0,0.0,0,0.1578947368421052,0.1052631578947368,0.1578947368421052,1
at work i dont like today its nasty outside  cant wait to get home today and clean my house,0,91,0.0,3.0,2,0.0454545454545454,0.1818181818181818,0.1818181818181818,1
awake  school ew but i put on some nice lotion,2,46,3.0,0.0,0,0.1818181818181818,0.0909090909090909,0.1818181818181818,0
what a beautiful day going to edit lisa maxwell interview from her last day at the bill now shame i cant see my laptop screen outside,1,133,1.0,0.0,2,0.074074074074074,0.1111111111111111,0.2592592592592592,1
afaik a little sad that croccos is no longer available for salsa wed nights bummerienjoyed going there wed nights,0,113,0.0,3.0,2,0.1428571428571428,0.1428571428571428,0.1904761904761904,1
about to take a shower then see how annas doing,1,47,0.0,0.0,0,0.0,0.3,0.1,0
ohh of course she did stop once though end of dream john woodvine  zoe thorne only ones not signed my programme,1,111,0.0,0.0,1,0.0454545454545454,0.0909090909090909,0.3636363636363636,1
grass fed beef burgers with sauteed mushrooms and cheddar on wheat buns along with a salad yum poor kim still isnt feeling well,0,127,0.0,1.0,3,0.125,0.0416666666666666,0.3333333333333333,1
no work but gotta be here till pm  enna kodumai sir idhu,0,56,0.0,1.0,2,0.0,0.1428571428571428,0.0714285714285714,0
emo moment  just said good bye to my best friends ever but well meet again for sure,2,83,6.0,0.0,0,0.1666666666666666,0.1111111111111111,0.1666666666666666,0
pythonkingsnl    equals        almost better than the sims,2,58,2.0,0.0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0
i enjoyed seeing everyone that presented on saturday at the clark howard event  especially the  preclark speakers,2,113,2.0,0.0,1,0.0,0.1578947368421052,0.1052631578947368,0
such a nice day and im gonna be stuck inside all night,2,54,1.0,0.0,2,0.0714285714285714,0.1428571428571428,0.1428571428571428,0
show  in prepre production  a bit behind,0,40,0.0,0.0,0,0.0,0.1111111111111111,0.3333333333333333,0
my knee  hurts man  haylee doesnt even care get me more milkshakeshakeshakeshake it,0,83,0.0,0.0,1,0.0,0.25,0.125,1
ok its ff soooo why isnt anyone following meeee lol ughhhh i have some lazy a followers they wont even help me out,1,114,4.0,0.0,0,0.04,0.12,0.24,1
im going to see sweeney todd on stage with my best friend for her bday today i know im going to be the one who sings along,2,122,4.0,0.0,1,0.0689655172413793,0.1724137931034483,0.1379310344827586,0
just looked at the datetoday the one year anniversary of my grandmothermiss her mane   um sad,0,93,0.0,2.0,1,0.0588235294117647,0.0588235294117647,0.2941176470588235,0
perfect night in nj,2,19,3.0,0.0,0,0.25,0.0,0.5,0
i was glorious at  when i went outside so why has it gone cold and cloudy now,2,77,2.0,0.0,0,0.1666666666666666,0.1111111111111111,0.0,0
pol is this song from a new album i am really missing out on udd,0,64,0.0,2.0,0,0.1333333333333333,0.0666666666666666,0.2,0
happy mothers day,2,17,3.0,0.0,1,0.3333333333333333,0.0,0.6666666666666666,0
want  transfer my naini trip pictures my comp so i can upload thm on web bt i dnt hv my usb  snt few via multimedia   rspic expnsiv,1,131,1.0,0.0,0,0.1,0.1666666666666666,0.2,0
so romantici hope you both have an amazing timeand paparazzi dont follow youyou need more privacy with doug  xoxo,2,113,9.0,0.0,1,0.1428571428571428,0.1428571428571428,0.1904761904761904,1
there will be a session of momotlv at iva,1,41,0.0,0.0,1,0.0,0.0,0.1111111111111111,0
bored well its not like any one can see this i havent got any friends,0,69,0.0,0.0,0,0.0,0.1875,0.125,1
skyping with katie   allison yeah boy katies mom mooned us,1,58,1.0,0.0,1,0.0,0.1818181818181818,0.3636363636363636,0
heading to a wedding,1,20,0.0,0.0,0,0.0,0.25,0.25,0
i was scared by the daleks in the dw exhibition in cardiff,0,58,0.0,2.0,0,0.0,0.0833333333333333,0.3333333333333333,0
_layne youre welcome sweety  muah xoxox luv ya,2,46,2.0,0.0,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0
whaaay first day on my own tomorrow this should go well,2,55,0.0,0.0,2,0.1818181818181818,0.1818181818181818,0.1818181818181818,0
having really bad sorehead,1,26,0.0,3.0,0,0.25,0.25,0.25,0
tolddd you there was thunder ew now its all rainy d im scared,0,61,0.0,3.0,0,0.1428571428571428,0.2142857142857142,0.1428571428571428,0
thanks  actually when i first got my twitter my pictures wouldnt upload either but they upload it just takes a,2,110,2.0,0.0,1,0.0,0.1818181818181818,0.1363636363636363,1
another letter for you  this one car insurance  ouch,1,52,0.0,2.0,1,0.0909090909090909,0.0,0.2727272727272727,0
glued to the copier machine today,1,33,0.0,0.0,1,0.1666666666666666,0.1666666666666666,0.3333333333333333,0
i say its in the cards,1,22,0.0,0.0,0,0.0,0.1666666666666666,0.1666666666666666,0
en route  the airport la bound,1,30,0.0,0.0,0,0.0,0.1428571428571428,0.2857142857142857,0
just bought  new movies,1,23,0.0,0.0,0,0.2,0.2,0.2,0
wow thot wed lost ya lol lol,2,28,7.0,0.0,1,0.0,0.25,0.25,0
gave my mommy her mothers day present tickets to aerosmith her favorite band everr yay for a good reaction,2,106,5.0,0.0,0,0.1578947368421052,0.1052631578947368,0.4210526315789473,0
buying my copy today so excited need to learn it for friday  good luck in sheffield,2,83,9.0,0.0,2,0.1176470588235294,0.1764705882352941,0.1764705882352941,0
when u do get at me i will show u all the hotspots there is no where i dont kno when it comes to shoppin here lol,2,113,2.0,0.0,1,0.0,0.25,0.0714285714285714,1
having a bad dayweek,0,20,0.0,3.0,0,0.25,0.25,0.25,0
just goy back from a day of tests at the hospital going to start chemo on monday,1,80,0.0,0.0,2,0.0,0.1176470588235294,0.2352941176470588,0
things that happened today  my younger brother ran over one of our dogs yeah i know  shes going to have surgery this weekend,1,124,1.0,0.0,1,0.0384615384615384,0.1923076923076923,0.2307692307692307,0
my last day with my favorite teacherim quite sad,0,48,0.0,0.0,1,0.3333333333333333,0.0,0.2222222222222222,0
alright dont want you to overdue it now lol you are funny  nite nite,2,68,8.0,0.0,0,0.1875,0.1875,0.0,1
not to sound preachery or anything but my iphone is amazing  havent had an issue since the  firmware   wink wink,2,112,4.0,0.0,0,0.0416666666666666,0.0416666666666666,0.25,1
right now on my justintv channel gta fav meh,1,44,0.0,0.0,0,0.0,0.0,0.0,0
hahah i sowwie hun  whats up thoe,1,33,0.0,0.0,0,0.0,0.2222222222222222,0.1111111111111111,0
im gonna wear my new purple converse today,1,42,0.0,0.0,1,0.2,0.2,0.2,0
u didnt hit me up,1,17,0.0,0.0,0,0.0,0.1666666666666666,0.0,1
interesting to see the differing accounts mandy is always very pc in all her accounts her robbie is a monk,1,106,2.0,0.0,0,0.05,0.15,0.25,0
good morning happy monday everyone,2,34,6.0,0.0,1,0.4,0.0,0.2,0
you cant put off age but you can put off grumpiness,1,51,0.0,0.0,0,0.0,0.1666666666666666,0.1666666666666666,1
i  love the  internet,2,21,3.0,0.0,0,0.0,0.1666666666666666,0.1666666666666666,0
might be seeing my god mothers little boy in a bit   leon so cute,2,65,3.0,0.0,1,0.0666666666666666,0.0666666666666666,0.2666666666666666,0
ughh feel rubbish,0,17,0.0,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0
i have to tell you that i accidentally screwed up the layout of the lautner_daily community,0,91,0.0,5.0,0,0.0,0.1875,0.125,0
rickbaker follow me please i only have,1,38,1.0,0.0,0,0.0,0.2857142857142857,0.1428571428571428,0
a yeah i love that one  i remember seeing him at great america w tassi  such a great memory,2,91,10.0,0.0,1,0.0476190476190476,0.1428571428571428,0.0476190476190476,0
thanks you soo much i need this day for these five kids lol,2,59,5.0,0.0,2,0.0,0.2307692307692307,0.2307692307692307,0
last ff  _diesel    _web_design,1,31,0.0,0.0,0,0.125,0.0,0.5,0
gotta catch em all,1,18,0.0,0.0,0,0.0,0.4,0.0,0
just made diy acid wash shorts cant wait to see what they look like,1,67,2.0,0.0,0,0.0,0.2666666666666666,0.2,1
just woke up to go to the bathroom had the weirdest dream before i woke upback to sleep nightmorning wateva,1,107,1.0,0.0,0,0.05,0.25,0.15,0
really ill again not been well for  weeks ive got a bad viral infection,0,71,0.0,7.0,1,0.1875,0.0625,0.125,1
omg guys my internet has been down the whole day  its still not working  ill try fix m,0,86,0.0,5.0,1,0.1,0.05,0.35,1
aww i know its my addiction   awww i know sameee    its just more more more,1,75,0.0,0.0,1,0.1176470588235294,0.1176470588235294,0.0588235294117647,0
just dmed you your login details for the twitter salvation system enjoy do let me know what u think,2,99,4.0,0.0,0,0.0,0.2631578947368421,0.2631578947368421,0
sittin at the hospital with isaac cause he hit his head,0,55,0.0,0.0,0,0.0,0.1818181818181818,0.1818181818181818,0
omj my sister brought coldstone cupcakes today instead of a cake to celebrate bdays in family and i was so excited taking pics,2,126,6.0,0.0,1,0.0434782608695652,0.1304347826086956,0.3478260869565217,0
thx  sharing,2,12,0.0,0.0,0,0.0,0.0,0.3333333333333333,0
happymothersday to all the moms out there,2,41,0.0,0.0,1,0.0,0.0,0.1428571428571428,0
lol kk ive sent u a friend request,1,34,4.0,0.0,1,0.0,0.1111111111111111,0.2222222222222222,0
_nl theyre bees that will be trapped into my honeypot,0,53,0.0,2.0,0,0.0,0.1666666666666666,0.1666666666666666,0
yo yo yo i like ice cream,2,25,2.0,0.0,0,0.0,0.1428571428571428,0.2857142857142857,0
fckeditor is giving me problems posts just fine but only edits in plain text help,0,81,2.0,0.0,0,0.1333333333333333,0.0666666666666666,0.4,0
help jen i had a monster energy drink and now im crashing,0,57,2.0,0.0,0,0.0769230769230769,0.2307692307692307,0.1538461538461538,0
im sad about missing out on the opportunity to be in valencias new video,0,72,0.0,2.0,0,0.2,0.1333333333333333,0.1333333333333333,0
tomorrowland central hasnt gotten confirmation that im signed off on star tours so just waiting to see if they can give me a shift,1,130,0.0,0.0,0,0.0384615384615384,0.1923076923076923,0.1538461538461538,1
i saw the show listing and saw it was on a wednesday,1,52,0.0,0.0,1,0.0,0.25,0.1666666666666666,0
back from the gym im no expert or anything but im pretty sure i am not going to be able to move tomorrow maybe even in a few hours,2,130,0.0,0.0,2,0.0967741935483871,0.1290322580645161,0.1290322580645161,1
another day gone by  have to wake up early again tomorrow,1,57,0.0,0.0,1,0.0,0.25,0.1666666666666666,0
tired with a headache  me no like sunshine,0,42,0.0,1.0,0,0.1111111111111111,0.0,0.2222222222222222,1
hey babe nothing much tryin to see what imma do at work today lol look like the load isnt so bad,2,96,2.0,0.0,1,0.0909090909090909,0.1818181818181818,0.2727272727272727,1
oh a really good  dude thx added,2,32,3.0,0.0,0,0.125,0.125,0.25,0
has finished exams has almost moved out of halls and is leaving london tomorrow,1,79,0.0,0.0,2,0.0,0.2142857142857142,0.2142857142857142,0
i quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football,2,123,0.0,0.0,0,0.1304347826086956,0.0434782608695652,0.3478260869565217,0
